0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:read	nil
1	:ok	:read	[]
2	:invoke	:broadcast	0
2	:ok	:broadcast	0
3	:invoke	:read	nil
3	:ok	:read	[0 0]
4	:invoke	:broadcast	1
4	:ok	:broadcast	1
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1]
1	:invoke	:read	nil
1	:ok	:read	[0 1]
2	:invoke	:read	nil
2	:ok	:read	[0 1]
3	:invoke	:broadcast	2
3	:ok	:broadcast	2
4	:invoke	:broadcast	3
4	:ok	:broadcast	3
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 2 3 4 4 5 5]
2	:invoke	:broadcast	6
2	:ok	:broadcast	6
3	:invoke	:read	nil
3	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6]
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 2 3 4 4 5 5 6]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7]
2	:invoke	:read	nil
2	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7]
3	:invoke	:broadcast	8
3	:ok	:broadcast	8
4	:invoke	:broadcast	9
4	:ok	:broadcast	9
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7 8 8 9]
2	:invoke	:read	nil
2	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7 8 8 9]
3	:invoke	:broadcast	10
3	:ok	:broadcast	10
4	:invoke	:broadcast	11
4	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9 10 11 11]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7 8 8 9 10 10 11 12 12]
2	:invoke	:broadcast	13
2	:ok	:broadcast	13
3	:invoke	:broadcast	14
3	:ok	:broadcast	14
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7 8 8 9 10 10 11 12 12 13 14 14]
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
0	:invoke	:broadcast	16
0	:ok	:broadcast	16
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7 8 8 9 10 10 11 12 12 13 14 14 15 15 16 16]
2	:invoke	:broadcast	17
2	:ok	:broadcast	17
3	:invoke	:read	nil
3	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9 10 11 11 12 13 13 14 15 16 17 17]
4	:invoke	:broadcast	18
4	:ok	:broadcast	18
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9 10 11 11 12 13 13 14 15 16 17 17 18 18]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9 10 11 11 12 13 13 14 15 16 17 17 18 18]
1	:invoke	:broadcast	19
1	:ok	:broadcast	19
2	:invoke	:read	nil
2	:ok	:read	[0 1 2 2 3 4 4 5 5 6 7 7 8 8 9 10 10 11 12 12 13 14 14 15 15 16 16 17 18 19]
3	:invoke	:read	nil
3	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9 10 11 11 12 13 13 14 15 16 17 17 18 18 19 19]
4	:invoke	:broadcast	20
4	:ok	:broadcast	20
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 1 2 3 3 4 5 6 6 7 8 9 9 10 11 11 12 13 13 14 15 16 17 17 18 18 19 19 20 20]
0	:invoke	:read	nil
