0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:read	nil
1	:ok	:read	[]
2	:invoke	:read	nil
2	:ok	:read	[]
3	:invoke	:read	nil
3	:ok	:read	[]
4	:invoke	:read	nil
4	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:broadcast	0
0	:ok	:broadcast	0
1	:invoke	:read	nil
1	:ok	:read	[0]
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:broadcast	2
3	:ok	:broadcast	2
4	:invoke	:read	nil
4	:ok	:read	[0 1 2]
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[3 0 1 2]
1	:invoke	:broadcast	4
1	:ok	:broadcast	4
2	:invoke	:read	nil
2	:ok	:read	[0 1 2 3 4]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4]
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 3 4]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3 4]
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
1	:invoke	:broadcast	6
2	:invoke	:broadcast	7
1	:ok	:broadcast	6
2	:ok	:broadcast	7
3	:invoke	:broadcast	8
3	:ok	:broadcast	8
4	:invoke	:read	nil
4	:ok	:read	[0 5 7 1 2 3 4 6 8]
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
1	:invoke	:broadcast	11
1	:ok	:broadcast	11
2	:invoke	:broadcast	12
2	:ok	:broadcast	12
3	:invoke	:read	nil
3	:ok	:read	[2 4 5 6 8 9 12 0 1 3 7 10 11]
4	:invoke	:broadcast	13
4	:ok	:broadcast	13
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
1	:invoke	:read	nil
1	:ok	:read	[4 7 11 12 15 2 9 10 13 14 1 3 5 6 0 8]
2	:invoke	:broadcast	16
2	:ok	:broadcast	16
3	:invoke	:read	nil
3	:ok	:read	[4 5 6 8 9 16 1 7 11 14 15 2 13 0 3 10 12]
4	:invoke	:read	nil
4	:ok	:read	[7 12 14 4 8 11 15 16 0 5 13 1 2 3 6 9 10]
0	:invoke	:read	nil
0	:ok	:read	[4 5 9 12 15 16 1 6 13 14 2 3 7 10 11 0 8]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
1	:invoke	:broadcast	18
1	:ok	:broadcast	18
2	:invoke	:broadcast	19
2	:ok	:broadcast	19
3	:invoke	:read	nil
3	:ok	:read	[17 2 13 10 12 19 0 3 6 8 9 18 4 5 11 14 15 16 1 7]
4	:invoke	:broadcast	20
4	:ok	:broadcast	20
0	:invoke	:broadcast	21
0	:ok	:broadcast	21
0	:invoke	:read	nil
0	:ok	:read	[1 6 13 14 2 3 7 10 11 17 0 8 18 19 21 4 5 9 12 15 16 20]
1	:invoke	:broadcast	22
1	:ok	:broadcast	22
2	:invoke	:broadcast	23
2	:ok	:broadcast	23
3	:invoke	:broadcast	24
3	:ok	:broadcast	24
4	:invoke	:read	nil
4	:ok	:read	[21 22 24 0 5 17 6 9 10 13 18 1 2 3 19 7 12 14 15 16 20 23 4 8 11]
0	:invoke	:broadcast	25
0	:ok	:broadcast	25
0	:invoke	:read	nil
0	:ok	:read	[0 8 18 19 15 16 20 21 4 5 9 12 22 25 24 1 6 13 14 11 17 23 2 3 7 10]
1	:invoke	:broadcast	26
1	:ok	:broadcast	26
2	:invoke	:read	nil
2	:ok	:read	[13 22 26 8 11 14 16 9 2 4 5 24 10 23 17 18 15 6 19 21 3 20 25 0 7 12 1]
3	:invoke	:broadcast	27
3	:ok	:broadcast	27
4	:invoke	:broadcast	28
4	:ok	:broadcast	28
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
0	:invoke	:read	nil
0	:ok	:read	[10 11 7 18 26 29 0 16 20 27 12 24 14 3 17 23 2 19 8 5 9 15 21 22 25 28 4 6 13 1]
1	:invoke	:read	nil
1	:ok	:read	[24 11 22 2 23 26 19 28 3 5 6 18 0 8 21 20 25 29 4 7 12 15 27 9 10 13 14 1 16 17]
