0	:invoke	:broadcast	0
0	:ok	:broadcast	0
1	:invoke	:broadcast	1
2	:invoke	:read	nil
2	:ok	:read	[]
3	:invoke	:broadcast	2
4	:invoke	:broadcast	3
4	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
2	:invoke	:broadcast	5
2	:ok	:broadcast	5
2	:invoke	:read	nil
2	:ok	:read	[5]
4	:invoke	:broadcast	6
4	:ok	:broadcast	6
4	:invoke	:read	nil
4	:ok	:read	[3 6]
1	:ok	:broadcast	1
3	:ok	:broadcast	2
0	:invoke	:read	nil
1	:invoke	:read	nil
2	:invoke	:read	nil
1	:ok	:read	[1 3 0]
3	:invoke	:broadcast	7
4	:invoke	:broadcast	8
3	:ok	:broadcast	7
1	:invoke	:read	nil
1	:ok	:read	[1 3 4 5 0]
1	:invoke	:broadcast	9
3	:invoke	:read	nil
3	:ok	:read	[2 3 4 7 6 0]
1	:ok	:broadcast	9
1	:invoke	:broadcast	10
1	:ok	:broadcast	10
3	:invoke	:broadcast	11
3	:ok	:broadcast	11
3	:invoke	:broadcast	12
3	:ok	:broadcast	12
0	:ok	:read	[0 4]
2	:ok	:read	[5 0]
4	:ok	:broadcast	8
4	:invoke	:read	nil
0	:invoke	:broadcast	13
1	:invoke	:read	nil
2	:invoke	:broadcast	14
4	:ok	:read	[2 3 6 0 8 1]
2	:ok	:broadcast	14
0	:ok	:broadcast	13
2	:invoke	:read	nil
3	:invoke	:broadcast	15
2	:ok	:read	[5 0 1 3 14 4]
4	:invoke	:read	nil
0	:invoke	:read	nil
2	:invoke	:broadcast	16
2	:ok	:broadcast	16
2	:invoke	:read	nil
4	:ok	:read	[3 8 1 7 5 6 0 2 4]
0	:ok	:read	[0 4 6 5 2 1 3 13 7]
2	:ok	:read	[14 4 9 10 0 1 3 5 6 16]
1	:ok	:read	[5 6 9 10 0 1 3 4]
3	:ok	:broadcast	15
2	:invoke	:broadcast	17
3	:invoke	:broadcast	18
4	:invoke	:read	nil
0	:invoke	:broadcast	19
1	:invoke	:read	nil
1	:ok	:read	[2 1 3 4 10 8 0 5 6 9]
1	:invoke	:read	nil
3	:ok	:broadcast	18
3	:invoke	:read	nil
1	:ok	:read	[8 14 0 5 6 9 2 13 1 3 4 10]
1	:invoke	:read	nil
3	:ok	:read	[0 2 3 6 11 12 15 13 4 7 8 1 18]
3	:invoke	:read	nil
1	:ok	:read	[14 0 5 6 9 8 13 7 1 3 4 10 2]
1	:invoke	:broadcast	20
1	:ok	:broadcast	20
1	:invoke	:broadcast	21
1	:ok	:broadcast	21
1	:invoke	:broadcast	22
1	:ok	:broadcast	22
1	:invoke	:broadcast	23
4	:ok	:read	[11 12 6 0 2 4 5 10 3 8 1 7 9]
0	:ok	:broadcast	19
2	:ok	:broadcast	17
4	:invoke	:read	nil
0	:invoke	:broadcast	24
2	:invoke	:broadcast	25
2	:ok	:broadcast	25
0	:ok	:broadcast	24
0	:invoke	:read	nil
4	:ok	:read	[8 1 9 18 3 4 5 2 10 15 7 0 11 12 6]
2	:invoke	:broadcast	26
4	:invoke	:broadcast	27
4	:ok	:broadcast	27
4	:invoke	:broadcast	28
0	:ok	:read	[6 14 19 18 12 8 24 0 4 11 13 7 5 9 10 2 1 3 15]
2	:ok	:broadcast	26
0	:invoke	:read	nil
2	:invoke	:read	nil
2	:ok	:read	[1 14 25 7 5 26 20 0 3 4 9 10 6 16 8 17 2 13]
4	:ok	:broadcast	28
0	:ok	:read	[19 18 11 12 8 24 16 0 4 3 13 7 5 9 10 2 1 15 20 6 14]
0	:invoke	:read	nil
0	:ok	:read	[6 14 20 19 18 0 4 11 12 8 24 16 10 2 1 3 13 7 5 9 15 21]
1	:ok	:broadcast	23
1	:invoke	:broadcast	29
2	:invoke	:read	nil
4	:invoke	:read	nil
0	:invoke	:broadcast	30
1	:ok	:broadcast	29
1	:invoke	:broadcast	31
1	:ok	:broadcast	31
1	:invoke	:read	nil
1	:ok	:read	[3 7 17 26 0 9 20 19 25 24 10 2 11 14 18 29 5 6 8 23 1 4 13 22 27 16 21 28 12 15 31]
1	:invoke	:broadcast	32
1	:ok	:broadcast	32
4	:ok	:read	[18 27 17 3 8 1 9 16 21 2 4 5 14 22 7 10 15 20 13 28 6 0 11 12]
2	:ok	:read	[4 9 10 0 3 8 17 2 13 21 6 16 25 7 12 22 1 14 20 11 5 26]
0	:ok	:broadcast	30
2	:invoke	:read	nil
4	:invoke	:broadcast	33
0	:invoke	:read	nil
1	:invoke	:broadcast	34
0	:ok	:read	[5 9 10 2 1 3 13 7 15 21 23 6 14 20 19 18 17 30 24 16 22 0 4 11 12 8]
4	:ok	:broadcast	33
0	:invoke	:broadcast	35
0	:ok	:broadcast	35
4	:invoke	:broadcast	36
0	:invoke	:read	nil
0	:ok	:read	[6 14 29 19 17 27 11 8 35 25 26 2 7 9 21 20 18 30 31 16 22 0 4 12 24 10 15 23 1 3 13 5]
4	:ok	:broadcast	36
4	:invoke	:broadcast	37
4	:ok	:broadcast	37
4	:invoke	:broadcast	38
4	:ok	:broadcast	38
1	:ok	:broadcast	34
0	:invoke	:broadcast	39
1	:invoke	:broadcast	40
4	:invoke	:broadcast	41
1	:ok	:broadcast	40
1	:invoke	:broadcast	42
1	:ok	:broadcast	42
1	:invoke	:read	nil
1	:ok	:read	[22 27 42 35 16 21 12 15 31 28 40 3 7 17 0 9 20 26 32 30 10 2 11 19 25 24 33 5 6 8 14 18 29 34 1 4 13 23]
1	:invoke	:read	nil
1	:ok	:read	[17 3 7 20 26 32 30 0 9 11 19 25 24 33 36 10 2 8 14 18 29 34 5 6 13 23 1 4 42 35 22 27 16 21 31 28 40 12 15]
0	:ok	:broadcast	39
4	:ok	:broadcast	41
0	:invoke	:broadcast	43
1	:invoke	:broadcast	44
4	:invoke	:read	nil
4	:ok	:read	[22 23 24 40 0 11 12 28 19 34 41 8 9 18 27 14 16 21 32 7 10 15 20 38 6 13 33 37 36 3 1 17 26 29 31 30 2 4 5 25]
0	:ok	:broadcast	43
4	:invoke	:read	nil
0	:invoke	:broadcast	45
0	:ok	:broadcast	45
4	:ok	:read	[22 23 24 28 40 0 11 12 27 19 34 41 8 9 18 14 16 21 20 32 42 7 10 15 37 38 6 13 33 26 36 3 1 17 25 29 31 30 2 4 5]
3	:fail	:read	nil	:net-timeout
4	:invoke	:broadcast	46
0	:invoke	:read	nil
4	:ok	:broadcast	46
0	:ok	:read	[6 14 29 34 39 19 17 27 28 32 33 11 8 35 45 2 7 9 21 25 26 42 20 18 30 31 43 0 4 12 24 16 22 40 36 1 3 13 5 10 15 23]
0	:invoke	:broadcast	47
0	:ok	:broadcast	47
3	:invoke	:broadcast	48
1	:ok	:broadcast	44
4	:invoke	:read	nil
0	:invoke	:broadcast	49
1	:invoke	:broadcast	50
1	:ok	:broadcast	50
1	:invoke	:broadcast	51
1	:ok	:broadcast	51
1	:invoke	:read	nil
1	:ok	:read	[3 7 17 44 41 50 46 0 9 20 26 32 30 43 36 10 2 11 19 25 24 33 38 39 5 6 8 14 18 29 34 1 4 13 23 22 27 42 35 37 51 16 21 45 12 15 31 28 40]
1	:invoke	:broadcast	52
1	:ok	:broadcast	52
0	:ok	:broadcast	49
4	:ok	:read	[41 8 9 18 27 19 34 14 16 21 35 7 10 15 20 32 42 6 13 33 37 38 3 1 17 26 36 30 2 4 5 25 29 31 22 23 24 39 0 11 12 28 40 46]
4	:invoke	:read	nil
0	:invoke	:read	nil
1	:invoke	:broadcast	53
1	:ok	:broadcast	53
1	:invoke	:read	nil
1	:ok	:read	[25 24 38 34 39 5 8 29 4 53 22 51 49 40 12 44 41 30 0 9 20 19 33 36 10 2 11 47 6 14 18 23 1 13 37 27 42 35 16 21 45 28 15 31 50 3 7 17 26 32 43 46 52]
1	:invoke	:read	nil
1	:ok	:read	[27 42 35 37 16 21 45 15 31 28 3 7 17 50 43 46 26 32 52 25 24 38 5 8 29 34 39 4 22 51 49 53 12 40 44 41 0 9 20 30 33 36 10 2 11 19 47 6 14 18 1 13 23]
2	:fail	:read	nil	:net-timeout
1	:invoke	:read	nil
1	:ok	:read	[15 31 28 50 3 7 17 32 43 46 26 52 25 24 38 39 5 8 29 34 4 22 51 49 53 40 12 41 44 30 0 9 20 33 36 10 2 11 19 47 6 14 18 1 13 23 27 42 35 37 16 21 45]
2	:invoke	:broadcast	54
1	:invoke	:read	nil
1	:ok	:read	[40 12 41 44 30 0 9 20 33 36 10 2 11 19 47 6 14 18 1 13 23 27 42 35 37 16 21 45 15 31 28 50 3 7 17 32 43 46 26 52 25 24 38 39 5 8 29 34 4 22 51 49 53]
1	:invoke	:broadcast	55
1	:ok	:broadcast	55
1	:invoke	:read	nil
