0	:invoke	:broadcast	0
0	:ok	:broadcast	0
1	:invoke	:read	nil
1	:ok	:read	[0]
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:broadcast	2
3	:ok	:broadcast	2
4	:invoke	:broadcast	3
4	:ok	:broadcast	3
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3 4]
1	:invoke	:broadcast	5
1	:ok	:broadcast	5
2	:invoke	:broadcast	6
2	:ok	:broadcast	6
3	:invoke	:broadcast	7
3	:ok	:broadcast	7
4	:invoke	:read	nil
4	:ok	:read	[5 6 7 0 1 2 3 4]
0	:invoke	:read	nil
0	:ok	:read	[2 3 4 5 6 7 0 1]
0	:invoke	:read	nil
0	:ok	:read	[4 5 6 7 0 1 2 3]
1	:invoke	:broadcast	8
1	:ok	:broadcast	8
2	:invoke	:broadcast	9
2	:ok	:broadcast	9
3	:invoke	:read	nil
3	:ok	:read	[4 5 7 0 1 6 8 9 2 3]
4	:invoke	:broadcast	10
4	:ok	:broadcast	10
0	:invoke	:read	nil
0	:ok	:read	[5 6 8 10 2 3 4 9 0 1 7]
0	:invoke	:read	nil
0	:ok	:read	[9 0 1 7 5 6 8 10 2 3 4]
1	:invoke	:read	nil
1	:ok	:read	[0 2 3 5 6 7 8 9 10 1 4]
2	:invoke	:read	nil
2	:ok	:read	[7 0 1 2 3 4 6 5 8 9 10]
3	:invoke	:broadcast	11
3	:ok	:broadcast	11
4	:invoke	:broadcast	12
4	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[1 7 9 11 12 0 3 4 5 6 8 10 2]
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
1	:invoke	:broadcast	14
1	:ok	:broadcast	14
2	:invoke	:read	nil
2	:ok	:read	[0 12 13 8 10 1 2 3 4 6 7 5 9 11 14]
3	:invoke	:broadcast	15
3	:ok	:broadcast	15
4	:invoke	:broadcast	16
4	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[16 2 15 9 11 0 1 5 6 8 10 14 3 4 13 7 12]
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
1	:invoke	:broadcast	18
1	:ok	:broadcast	18
2	:invoke	:read	nil
2	:ok	:read	[16 1 2 3 4 6 7 18 5 9 11 14 15 17 0 12 13 8 10]
3	:invoke	:read	nil
3	:ok	:read	[9 15 16 17 18 3 4 5 11 0 6 8 10 12 2 7 13 14 1]
4	:invoke	:read	nil
4	:ok	:read	[13 15 4 6 8 12 18 3 5 9 10 14 1 2 7 17 0 11 16]
0	:invoke	:read	nil
0	:ok	:read	[10 14 17 3 4 5 6 8 18 7 12 13 2 15 16 0 1 9 11]
0	:invoke	:read	nil
0	:ok	:read	[16 2 15 9 11 0 1 5 6 8 10 14 17 3 4 18 13 7 12]
1	:invoke	:broadcast	19
1	:ok	:broadcast	19
2	:invoke	:read	nil
2	:ok	:read	[7 16 1 2 3 4 6 17 18 5 9 11 14 15 0 12 13 8 10 19]
3	:invoke	:read	nil
3	:ok	:read	[14 1 7 13 16 17 18 3 9 15 11 19 0 4 5 10 12 2 6 8]
4	:invoke	:broadcast	20
4	:ok	:broadcast	20
0	:invoke	:broadcast	21
0	:ok	:broadcast	21
0	:invoke	:read	nil
0	:ok	:read	[1 9 11 21 20 0 4 5 6 8 10 14 17 3 19 18 12 13 7 15 16 2]
1	:invoke	:read	nil
1	:ok	:read	[4 16 21 9 10 12 15 18 0 3 7 20 1 11 19 8 13 14 17 2 5 6]
2	:invoke	:broadcast	22
2	:ok	:broadcast	22
3	:invoke	:read	nil
3	:ok	:read	[19 0 4 5 11 12 2 6 8 10 21 22 1 7 13 14 17 18 20 3 9 15 16]
4	:invoke	:broadcast	23
4	:ok	:broadcast	23
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
0	:invoke	:read	nil
0	:ok	:read	[20 24 0 1 9 11 21 10 14 17 3 4 5 6 8 18 19 7 12 13 23 2 15 16 22]
1	:invoke	:broadcast	25
1	:ok	:broadcast	25
2	:invoke	:read	nil
2	:ok	:read	[6 7 16 1 2 3 4 15 17 18 21 5 9 11 14 23 24 0 12 13 25 22 8 10 19 20]
3	:invoke	:broadcast	26
3	:ok	:broadcast	26
4	:invoke	:broadcast	27
4	:ok	:broadcast	27
0	:invoke	:broadcast	28
0	:ok	:broadcast	28
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
1	:invoke	:broadcast	30
1	:ok	:broadcast	30
2	:invoke	:broadcast	31
2	:ok	:broadcast	31
3	:invoke	:broadcast	32
3	:ok	:broadcast	32
4	:invoke	:broadcast	33
4	:ok	:broadcast	33
0	:invoke	:read	nil
0	:ok	:read	[29 2 26 28 20 0 1 21 8 10 17 18 30 3 4 5 33 32 12 27 31 15 16 22 25 9 11 24 6 14 19 7 13 23]
0	:invoke	:broadcast	34
0	:ok	:broadcast	34
1	:invoke	:read	nil
1	:ok	:read	[16 21 26 32 3 7 12 22 31 19 27 33 6 17 24 28 34 4 25 20 29 0 9 10 15 18 1 11 30 23 2 5 8 13 14]
2	:invoke	:read	nil
2	:ok	:read	[8 20 4 6 26 28 29 5 11 15 17 21 23 0 25 32 10 19 22 27 31 34 33 1 2 3 7 16 30 9 14 18 24 12 13]
3	:invoke	:broadcast	35
3	:ok	:broadcast	35
4	:invoke	:read	nil
4	:ok	:read	[11 16 32 6 8 20 24 25 33 34 3 12 18 21 31 1 2 7 10 14 26 29 30 0 17 27 4 13 15 22 35 5 9 19 23 28]
0	:invoke	:read	nil
0	:ok	:read	[12 27 31 32 15 16 22 9 11 24 25 35 6 14 19 7 13 23 2 26 28 29 0 1 21 20 17 18 30 3 4 5 8 10 33 34]
0	:invoke	:broadcast	36
0	:ok	:broadcast	36
1	:invoke	:read	nil
1	:ok	:read	[0 9 10 15 18 20 29 1 11 30 2 5 8 13 14 23 35 16 21 26 36 3 7 12 22 31 32 19 27 33 6 17 24 28 34 4 25]
2	:invoke	:read	nil
2	:ok	:read	[6 26 28 4 11 15 17 21 23 29 5 25 32 0 19 22 27 31 34 10 2 3 7 16 30 33 36 1 14 18 24 35 9 13 12 20 8]
3	:invoke	:broadcast	37
3	:ok	:broadcast	37
4	:invoke	:broadcast	38
4	:ok	:broadcast	38
0	:invoke	:read	nil
0	:ok	:read	[6 14 19 7 13 23 37 38 2 26 28 29 0 1 21 20 36 17 18 30 3 4 5 8 10 33 34 12 27 31 32 15 16 22 9 11 24 25 35]
0	:invoke	:read	nil
0	:ok	:read	[22 15 16 24 25 35 9 11 19 6 14 23 37 38 7 13 28 29 2 26 21 20 36 0 1 5 8 10 17 18 30 3 4 33 34 31 32 12 27]
1	:invoke	:broadcast	39
1	:ok	:broadcast	39
2	:invoke	:read	nil
2	:ok	:read	[4 6 26 28 37 39 5 11 15 17 21 23 29 0 25 32 10 19 22 27 31 34 36 1 2 3 7 16 30 33 9 14 18 24 35 12 13 8 20 38]
3	:invoke	:read	nil
3	:ok	:read	[25 0 4 5 19 8 30 31 38 33 1 13 21 22 29 35 36 15 17 18 24 37 11 26 27 28 23 34 39 2 6 10 12 7 14 32 3 9 16 20]
4	:invoke	:read	nil
4	:ok	:read	[7 10 14 26 29 30 1 2 27 0 17 15 22 35 4 13 19 23 28 5 9 32 11 16 20 24 25 33 34 38 6 8 18 21 31 36 37 39 3 12]
0	:invoke	:read	nil
0	:ok	:read	[29 2 26 28 20 36 0 1 21 8 10 17 18 30 3 4 5 33 34 32 12 27 31 39 15 16 22 25 35 9 11 24 6 14 19 37 38 7 13 23]
0	:invoke	:broadcast	40
0	:ok	:broadcast	40
1	:invoke	:read	nil
1	:ok	:read	[4 25 29 37 0 9 10 15 18 20 1 11 30 38 35 2 5 8 13 14 23 16 21 26 36 39 3 7 12 22 31 32 19 27 33 6 17 24 28 34 40]
2	:invoke	:read	nil
2	:ok	:read	[4 6 26 28 37 29 39 5 11 15 17 21 23 40 0 25 32 10 19 22 27 31 34 33 36 1 2 3 7 16 30 9 14 18 24 35 12 13 8 20 38]
3	:invoke	:read	nil
3	:ok	:read	[11 26 27 28 37 2 6 10 12 23 34 39 7 14 32 3 9 16 20 0 4 5 19 25 8 30 31 38 1 13 21 22 33 40 15 17 18 24 29 35 36]
4	:invoke	:read	nil
4	:ok	:read	[23 28 40 5 9 19 11 16 32 24 25 33 34 38 6 8 20 21 31 36 37 39 3 12 18 10 14 26 29 30 1 2 7 0 17 27 22 35 4 13 15]
0	:invoke	:broadcast	41
0	:ok	:broadcast	41
0	:invoke	:broadcast	42
0	:ok	:broadcast	42
1	:invoke	:broadcast	43
1	:ok	:broadcast	43
2	:invoke	:broadcast	44
2	:ok	:broadcast	44
3	:invoke	:broadcast	45
3	:ok	:broadcast	45
4	:invoke	:read	nil
