0	:invoke	:broadcast	0
0	:ok	:broadcast	0
1	:invoke	:read	nil
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:broadcast	2
4	:invoke	:broadcast	3
4	:ok	:broadcast	3
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
0	:invoke	:read	nil
0	:ok	:read	[0 4]
2	:invoke	:broadcast	5
2	:ok	:broadcast	5
2	:invoke	:broadcast	6
2	:ok	:broadcast	6
4	:invoke	:broadcast	7
4	:ok	:broadcast	7
4	:invoke	:broadcast	8
3	:ok	:broadcast	2
1	:ok	:read	[0]
0	:invoke	:broadcast	9
1	:invoke	:read	nil
1	:ok	:read	[1 0]
1	:invoke	:read	nil
2	:invoke	:broadcast	10
3	:invoke	:broadcast	11
1	:ok	:read	[0 1 3]
3	:ok	:broadcast	11
1	:invoke	:broadcast	12
3	:invoke	:broadcast	13
3	:ok	:broadcast	13
1	:ok	:broadcast	12
1	:invoke	:read	nil
3	:invoke	:read	nil
1	:ok	:read	[1 3 4 12 5 0]
1	:invoke	:broadcast	14
1	:ok	:broadcast	14
1	:invoke	:broadcast	15
3	:ok	:read	[0 2 3 11 4 13 7]
3	:invoke	:broadcast	16
1	:ok	:broadcast	15
3	:ok	:broadcast	16
2	:ok	:broadcast	10
0	:ok	:broadcast	9
4	:ok	:broadcast	8
0	:invoke	:read	nil
1	:invoke	:read	nil
0	:ok	:read	[4 9 2 1 3 0]
2	:invoke	:read	nil
2	:ok	:read	[4 1 5 6 0 10 3]
2	:invoke	:broadcast	17
3	:invoke	:broadcast	18
2	:ok	:broadcast	17
4	:invoke	:broadcast	19
0	:invoke	:read	nil
2	:invoke	:broadcast	20
0	:ok	:read	[3 13 12 5 0 9 2 1 6 7 4 11 14]
0	:invoke	:broadcast	21
2	:ok	:broadcast	20
4	:ok	:broadcast	19
0	:ok	:broadcast	21
1	:ok	:read	[3 4 5 14 15 0 1 12 6 7]
3	:ok	:broadcast	18
2	:invoke	:broadcast	22
3	:invoke	:broadcast	23
3	:ok	:broadcast	23
4	:invoke	:read	nil
0	:invoke	:read	nil
1	:invoke	:broadcast	24
1	:ok	:broadcast	24
1	:invoke	:broadcast	25
3	:invoke	:broadcast	26
1	:ok	:broadcast	25
3	:ok	:broadcast	26
3	:invoke	:broadcast	27
3	:ok	:broadcast	27
1	:invoke	:broadcast	28
1	:ok	:broadcast	28
4	:ok	:read	[0 2 6 19 3 12 14 15 7 11 4 13 8 1 5 16]
0	:ok	:read	[4 11 9 13 6 21 14 16 7 15 0 2 1 3 12 5 18]
2	:ok	:broadcast	22
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
0	:invoke	:read	nil
0	:ok	:read	[7 15 0 2 1 3 12 5 18 10 4 11 8 9 13 6 21 23 14 16 29]
1	:invoke	:broadcast	30
2	:invoke	:read	nil
3	:invoke	:read	nil
2	:ok	:read	[24 5 0 4 7 2 22 13 1 6 3 17 14 10 20 8 11 12 15 9 25]
4	:invoke	:broadcast	31
4	:ok	:broadcast	31
0	:invoke	:broadcast	32
0	:ok	:broadcast	32
3	:ok	:read	[14 21 13 7 9 1 23 6 12 5 26 0 3 16 18 27 15 19 2 11 4 8]
1	:ok	:broadcast	30
0	:invoke	:broadcast	33
1	:invoke	:read	nil
1	:ok	:read	[2 17 19 30 1 12 7 3 14 18 29 11 28 21 8 24 16 9 22 23 4 5 15 0 6 20 10 13 25]
2	:invoke	:broadcast	34
3	:invoke	:read	nil
3	:ok	:read	[13 7 9 1 14 21 29 23 6 10 0 3 16 18 12 5 26 24 2 11 4 8 27 15 19]
4	:invoke	:read	nil
1	:invoke	:broadcast	35
3	:invoke	:broadcast	36
3	:ok	:broadcast	36
1	:ok	:broadcast	35
1	:invoke	:read	nil
3	:invoke	:broadcast	37
3	:ok	:broadcast	37
3	:invoke	:broadcast	38
1	:ok	:read	[35 0 6 25 20 26 31 10 13 7 2 17 19 30 1 12 18 27 3 14 21 29 11 28 8 24 16 15 9 22 23 4 5]
3	:ok	:broadcast	38
1	:invoke	:broadcast	39
1	:ok	:broadcast	39
2	:ok	:broadcast	34
4	:ok	:read	[2 6 19 3 12 20 7 4 13 10 23 24 5 26 28 0 25 17 31 14 15 9 27 11 18 8 1 16 21]
0	:ok	:broadcast	33
0	:invoke	:broadcast	40
1	:invoke	:broadcast	41
2	:invoke	:read	nil
0	:ok	:broadcast	40
2	:ok	:read	[7 23 5 0 4 6 17 13 20 12 16 29 21 30 2 24 19 22 34 1 3 14 10 8 11 28 18 15 9 25]
2	:invoke	:read	nil
3	:invoke	:broadcast	42
4	:invoke	:broadcast	43
2	:ok	:read	[5 0 4 7 23 6 17 13 20 12 16 29 2 24 19 21 30 26 1 3 14 22 34 10 8 11 15 9 25 28 18 35]
4	:ok	:broadcast	43
0	:invoke	:read	nil
2	:invoke	:read	nil
0	:ok	:read	[6 24 17 28 19 32 9 13 40 16 1 3 18 10 33 35 0 2 31 36 11 30 37 21 23 14 29 7 15 26 25 20 12 5 27 22 4 8]
2	:ok	:read	[30 26 2 24 19 21 34 1 3 14 22 10 8 11 18 35 15 9 25 28 23 5 0 4 7 6 17 13 20 32 27 12 16 29 31]
2	:invoke	:broadcast	44
2	:ok	:broadcast	44
1	:ok	:broadcast	41
3	:ok	:broadcast	42
2	:invoke	:broadcast	45
3	:invoke	:read	nil
4	:invoke	:broadcast	46
0	:invoke	:broadcast	47
1	:invoke	:broadcast	48
1	:ok	:broadcast	48
3	:ok	:read	[6 31 40 36 38 16 18 5 26 10 24 33 22 4 15 17 20 42 1 23 0 3 12 25 28 32 2 11 8 27 19 37 30 13 7 9 14 21 29]
1	:invoke	:read	nil
1	:ok	:read	[31 32 10 13 25 20 26 19 30 1 12 7 2 17 3 14 18 27 43 11 28 21 29 36 8 41 24 16 34 33 23 40 48 4 5 15 9 22 0 6 35 39]
3	:invoke	:broadcast	49
1	:invoke	:read	nil
3	:ok	:broadcast	49
1	:ok	:read	[18 27 43 3 14 21 29 36 11 28 37 8 41 34 33 24 16 15 9 22 23 40 48 4 5 35 39 0 6 25 20 26 31 32 10 13 7 2 17 19 30 1 12]
2	:ok	:broadcast	45
4	:ok	:broadcast	46
0	:ok	:broadcast	47
4	:invoke	:read	nil
0	:invoke	:broadcast	50
4	:ok	:read	[18 32 11 1 16 21 22 35 41 8 6 19 37 42 2 12 3 4 13 10 23 24 20 29 7 46 33 43 26 28 38 39 5 25 17 31 34 0 15 9 27 30 36 14]
0	:ok	:broadcast	50
0	:invoke	:broadcast	51
1	:invoke	:read	nil
2	:invoke	:read	nil
3	:invoke	:broadcast	52
4	:invoke	:broadcast	53
4	:ok	:broadcast	53
4	:invoke	:read	nil
2	:ok	:read	[32 39 20 16 29 31 27 41 45 12 24 19 21 30 26 40 2 3 14 22 34 43 1 8 11 44 10 9 25 28 18 35 33 15 0 4 7 23 5 17 13 6]
0	:ok	:broadcast	51
4	:ok	:read	[32 48 11 18 16 21 22 35 41 8 1 19 37 42 53 2 6 3 12 13 10 23 24 20 29 7 4 33 43 46 28 38 39 5 26 17 31 34 40 0 25 9 27 30 36 14 15]
0	:invoke	:read	nil
0	:ok	:read	[47 41 51 11 30 36 21 23 37 14 29 15 26 25 20 38 12 5 7 42 50 22 39 4 8 27 24 17 28 19 32 9 13 6 40 48 49 16 34 3 18 10 33 35 0 2 1 31 43]
1	:ok	:read	[32 38 10 13 25 20 26 31 30 1 12 7 2 17 19 3 14 18 27 43 11 28 21 29 36 44 8 41 37 24 16 34 33 40 48 4 5 15 9 22 23 0 6 35 39]
3	:ok	:broadcast	52
1	:invoke	:broadcast	54
1	:ok	:broadcast	54
2	:invoke	:broadcast	55
3	:invoke	:broadcast	56
4	:invoke	:read	nil
0	:invoke	:broadcast	57
1	:invoke	:broadcast	58
1	:ok	:broadcast	58
1	:invoke	:broadcast	59
3	:ok	:broadcast	56
3	:invoke	:read	nil
3	:ok	:read	[38 33 22 16 5 24 36 42 15 17 39 50 46 3 28 8 27 41 43 13 9 48 6 40 18 26 10 47 4 20 1 35 23 56 49 0 12 25 19 37 32 2 11 34 53 21 29 30 7 14 31 52 51]
1	:ok	:broadcast	59
2	:ok	:broadcast	55
4	:ok	:read	[5 26 28 38 39 0 25 17 31 34 40 14 15 9 27 30 36 11 18 32 48 49 8 1 16 21 22 35 41 44 2 6 19 37 42 53 3 12 29 7 4 13 10 23 24 20 43 46 33]
0	:ok	:broadcast	57
3	:invoke	:broadcast	60
4	:invoke	:broadcast	61
4	:ok	:broadcast	61
0	:invoke	:broadcast	62
1	:invoke	:broadcast	63
2	:invoke	:broadcast	64
2	:ok	:broadcast	64
0	:ok	:broadcast	62
2	:invoke	:broadcast	65
4	:invoke	:broadcast	66
4	:ok	:broadcast	66
2	:ok	:broadcast	65
3	:ok	:broadcast	60
