0	:invoke	:broadcast	0
0	:ok	:broadcast	0
1	:invoke	:read	nil
1	:ok	:read	[0]
2	:invoke	:read	nil
2	:ok	:read	[0]
3	:invoke	:read	nil
3	:ok	:read	[0]
4	:invoke	:read	nil
4	:ok	:read	[0]
0	:invoke	:broadcast	1
0	:ok	:broadcast	1
0	:invoke	:read	nil
0	:ok	:read	[0 1]
1	:invoke	:broadcast	2
1	:ok	:broadcast	2
2	:invoke	:read	nil
2	:ok	:read	[0 1 2]
3	:invoke	:broadcast	3
3	:ok	:broadcast	3
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
1	:invoke	:broadcast	4
1	:ok	:broadcast	4
2	:invoke	:read	nil
2	:ok	:read	[3 4 0 1 2]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4]
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 3 4]
0	:invoke	:read	nil
0	:ok	:read	[4 0 1 2 3]
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
1	:invoke	:broadcast	6
1	:ok	:broadcast	6
2	:invoke	:broadcast	7
2	:ok	:broadcast	7
3	:invoke	:read	nil
3	:ok	:read	[6 7 0 1 2 3 4 5]
4	:invoke	:read	nil
4	:ok	:read	[4 5 6 7 0 1 2 3]
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
0	:invoke	:read	nil
0	:ok	:read	[6 8 0 1 4 5 7 2 3]
1	:invoke	:read	nil
1	:ok	:read	[5 0 1 4 6 7 8 2 3]
2	:invoke	:read	nil
2	:ok	:read	[0 4 5 7 1 2 3 6 8]
3	:invoke	:broadcast	9
3	:ok	:broadcast	9
4	:invoke	:broadcast	10
4	:ok	:broadcast	10
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[7 10 2 3 4 5 9 11 0 1 6 8]
1	:invoke	:read	nil
1	:ok	:read	[2 3 4 6 7 8 11 0 1 5 9 10]
2	:invoke	:broadcast	12
2	:ok	:broadcast	12
3	:invoke	:broadcast	13
3	:ok	:broadcast	13
4	:invoke	:read	nil
4	:ok	:read	[0 3 7 13 2 4 5 9 12 1 6 8 10 11]
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
1	:invoke	:broadcast	16
1	:ok	:broadcast	16
2	:invoke	:read	nil
2	:ok	:read	[15 8 9 14 16 0 5 12 6 13 1 2 3 11 4 7 10]
3	:invoke	:broadcast	17
3	:ok	:broadcast	17
4	:invoke	:broadcast	18
4	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
0	:invoke	:broadcast	20
0	:ok	:broadcast	20
1	:invoke	:broadcast	21
1	:ok	:broadcast	21
2	:invoke	:read	nil
2	:ok	:read	[8 9 14 15 19 20 0 5 12 16 21 1 2 3 6 13 18 4 7 10 11 17]
3	:invoke	:broadcast	22
3	:ok	:broadcast	22
4	:invoke	:broadcast	23
4	:ok	:broadcast	23
0	:invoke	:read	nil
0	:ok	:read	[15 1 6 12 10 16 19 23 2 5 7 11 17 21 22 0 8 9 14 18 20 3 4 13]
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
1	:invoke	:broadcast	25
1	:ok	:broadcast	25
2	:invoke	:broadcast	26
2	:ok	:broadcast	26
3	:invoke	:broadcast	27
3	:ok	:broadcast	27
4	:invoke	:read	nil
4	:ok	:read	[20 26 2 5 9 19 1 6 24 27 11 14 18 0 4 15 17 22 25 8 10 12 21 16 3 7 13 23]
0	:invoke	:read	nil
0	:ok	:read	[2 5 16 9 11 17 22 4 24 1 6 15 7 10 19 23 26 0 8 21 27 3 13 14 18 20 12 25]
0	:invoke	:read	nil
0	:ok	:read	[0 8 21 27 3 13 14 18 20 12 25 2 5 16 9 11 17 22 4 24 1 6 15 7 10 19 23 26]
1	:invoke	:broadcast	28
1	:ok	:broadcast	28
2	:invoke	:read	nil
2	:ok	:read	[8 14 19 20 22 23 0 5 16 21 27 2 3 6 18 25 11 17 9 15 12 24 1 13 26 4 7 10 28]
3	:invoke	:read	nil
3	:ok	:read	[8 15 20 28 2 9 10 22 16 18 19 25 12 14 1 4 5 6 21 24 13 17 23 27 0 3 7 11 26]
4	:invoke	:broadcast	29
4	:ok	:broadcast	29
0	:invoke	:broadcast	30
0	:ok	:broadcast	30
0	:invoke	:broadcast	31
0	:ok	:broadcast	31
1	:invoke	:broadcast	32
1	:ok	:broadcast	32
2	:invoke	:read	nil
2	:ok	:read	[1 13 26 29 4 7 10 28 8 14 19 20 22 23 30 0 5 16 21 27 32 2 3 6 18 25 11 17 31 9 15 12 24]
3	:invoke	:read	nil
3	:ok	:read	[8 15 20 28 30 2 9 10 22 16 18 19 25 32 12 14 29 1 4 5 6 21 24 13 17 23 27 0 3 7 11 26 31]
4	:invoke	:read	nil
4	:ok	:read	[21 22 25 8 10 12 16 23 28 29 30 32 3 7 13 19 20 26 2 5 9 27 1 6 24 11 14 18 0 31 4 15 17]
0	:invoke	:broadcast	33
0	:ok	:broadcast	33
0	:invoke	:read	nil
0	:ok	:read	[22 9 11 17 33 4 24 30 28 1 6 15 23 26 7 10 19 27 0 8 21 18 20 3 13 14 31 32 12 25 29 2 5 16]
1	:invoke	:broadcast	34
1	:ok	:broadcast	34
2	:invoke	:read	nil
2	:ok	:read	[4 7 10 28 33 23 30 34 8 14 19 20 22 32 0 5 16 21 27 2 3 6 18 25 11 17 31 9 15 12 24 1 13 26 29]
3	:invoke	:read	nil
3	:ok	:read	[2 9 10 22 33 34 16 18 19 25 32 12 14 29 1 4 5 6 21 24 13 17 23 27 0 3 7 11 26 31 8 15 20 28 30]
4	:invoke	:broadcast	35
4	:ok	:broadcast	35
0	:invoke	:read	nil
0	:ok	:read	[16 2 5 17 22 9 11 30 33 4 24 15 28 1 6 19 23 26 7 10 21 27 34 0 8 14 18 20 3 13 29 31 32 35 12 25]
0	:invoke	:read	nil
0	:ok	:read	[9 11 17 22 4 24 30 33 1 6 15 28 7 10 19 23 26 0 8 21 27 34 3 13 14 18 20 35 12 25 29 31 32 2 5 16]
1	:invoke	:read	nil
1	:ok	:read	[20 6 11 15 17 30 1 24 23 32 2 3 4 8 16 19 34 0 5 10 12 21 28 7 14 25 27 29 33 9 22 31 35 13 18 26]
2	:invoke	:broadcast	36
2	:ok	:broadcast	36
3	:invoke	:broadcast	37
3	:ok	:broadcast	37
4	:invoke	:read	nil
4	:ok	:read	[19 20 26 2 5 9 27 33 34 1 6 24 11 14 18 0 31 35 4 15 17 21 22 25 36 37 8 10 12 16 23 28 29 30 32 3 7 13]
0	:invoke	:read	nil
0	:ok	:read	[4 24 30 33 1 6 15 28 36 37 7 10 19 23 26 0 8 21 27 34 3 13 14 18 20 12 25 29 31 32 35 2 5 16 9 11 17 22]
0	:invoke	:read	nil
0	:ok	:read	[33 4 24 30 28 36 37 1 6 15 23 26 7 10 19 27 34 0 8 21 18 20 3 13 14 31 32 35 12 25 29 2 5 16 22 9 11 17]
1	:invoke	:read	nil
1	:ok	:read	[32 2 3 4 8 16 19 23 37 0 5 10 12 21 28 34 7 14 25 27 29 33 9 22 31 35 13 18 26 20 36 6 11 15 17 30 1 24]
2	:invoke	:broadcast	38
2	:ok	:broadcast	38
3	:invoke	:broadcast	39
3	:ok	:broadcast	39
4	:invoke	:read	nil
4	:ok	:read	[2 5 9 19 20 26 1 6 24 27 33 34 11 14 18 38 0 4 15 17 31 35 36 37 8 10 12 21 22 25 16 30 32 3 7 13 23 28 29 39]
0	:invoke	:broadcast	40
0	:ok	:broadcast	40
0	:invoke	:read	nil
0	:ok	:read	[9 11 17 22 4 24 30 33 1 6 15 28 36 37 7 10 19 23 26 0 8 21 27 34 40 3 13 14 18 20 38 12 25 29 31 32 35 2 5 16 39]
1	:invoke	:read	nil
1	:ok	:read	[28 34 40 0 5 10 12 21 33 39 7 14 25 27 29 9 22 31 35 38 13 18 26 20 36 6 11 15 17 30 1 24 19 23 32 2 3 4 8 16 37]
2	:invoke	:broadcast	41
2	:ok	:broadcast	41
3	:invoke	:read	nil
3	:ok	:read	[40 12 14 29 38 21 24 1 4 5 6 39 13 17 23 27 41 0 3 7 35 11 26 31 37 30 8 15 20 28 33 34 2 9 10 22 32 36 16 18 19 25]
4	:invoke	:broadcast	42
4	:ok	:broadcast	42
0	:invoke	:broadcast	43
0	:ok	:broadcast	43
0	:invoke	:broadcast	44
0	:ok	:broadcast	44
1	:invoke	:read	nil
1	:ok	:read	[23 32 2 3 4 8 16 19 37 34 40 0 5 10 12 21 28 39 7 14 25 27 29 33 9 22 31 35 38 13 18 26 41 43 20 36 44 6 11 15 17 30 1 24 42]
