0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:read	nil
1	:ok	:read	[]
2	:invoke	:read	nil
2	:ok	:read	[]
3	:invoke	:read	nil
3	:ok	:read	[]
4	:invoke	:read	nil
4	:ok	:read	[]
0	:invoke	:broadcast	0
0	:ok	:broadcast	0
0	:invoke	:broadcast	1
0	:ok	:broadcast	1
1	:invoke	:broadcast	2
1	:ok	:broadcast	2
2	:invoke	:read	nil
2	:ok	:read	[2 0 1]
3	:invoke	:broadcast	3
3	:ok	:broadcast	3
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
0	:invoke	:read	nil
0	:ok	:read	[0 1 2 3]
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 0]
2	:invoke	:broadcast	4
2	:ok	:broadcast	4
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4]
4	:invoke	:broadcast	5
4	:ok	:broadcast	5
0	:invoke	:read	nil
0	:ok	:read	[2 3 4 5 0 1]
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
1	:invoke	:read	nil
1	:ok	:read	[5 6 0 1 2 3 4]
2	:invoke	:broadcast	7
2	:ok	:broadcast	7
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 5 6 7]
4	:invoke	:broadcast	8
4	:ok	:broadcast	8
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
0	:invoke	:read	nil
0	:ok	:read	[0 1 5 6 7 2 3 4 8 9]
1	:invoke	:read	nil
1	:ok	:read	[0 2 5 7 9 1 3 4 6 8]
2	:invoke	:read	nil
2	:ok	:read	[0 2 6 5 7 8 9 1 3 4]
3	:invoke	:broadcast	10
3	:ok	:broadcast	10
4	:invoke	:read	nil
4	:ok	:read	[3 4 7 8 10 0 1 2 5 6 9]
0	:invoke	:read	nil
0	:ok	:read	[8 9 2 3 4 6 7 10 0 1 5]
0	:invoke	:read	nil
0	:ok	:read	[9 2 3 4 8 7 10 0 1 5 6]
1	:invoke	:broadcast	11
1	:ok	:broadcast	11
2	:invoke	:broadcast	12
2	:ok	:broadcast	12
3	:invoke	:broadcast	13
3	:ok	:broadcast	13
4	:invoke	:read	nil
4	:ok	:read	[9 13 0 1 3 4 6 12 2 5 10 11 7 8]
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
1	:invoke	:broadcast	16
1	:ok	:broadcast	16
2	:invoke	:broadcast	17
2	:ok	:broadcast	17
3	:invoke	:read	nil
3	:ok	:read	[3 8 9 10 17 0 1 2 4 5 6 12 14 7 11 13 15 16]
4	:invoke	:broadcast	18
4	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
0	:invoke	:read	nil
0	:ok	:read	[19 13 1 6 10 17 0 3 4 8 9 12 14 15 2 18 7 11 16 5]
1	:invoke	:read	nil
1	:ok	:read	[18 5 7 11 14 10 12 13 1 3 6 8 0 2 9 19 4 15 16 17]
2	:invoke	:broadcast	20
2	:ok	:broadcast	20
3	:invoke	:read	nil
3	:ok	:read	[12 14 18 16 7 11 13 15 17 20 3 8 9 10 5 6 19 0 1 2 4]
4	:invoke	:broadcast	21
4	:ok	:broadcast	21
0	:invoke	:read	nil
0	:ok	:read	[13 19 21 17 0 1 6 10 9 12 14 15 2 3 4 8 18 20 5 7 11 16]
0	:invoke	:read	nil
0	:ok	:read	[5 7 11 16 13 19 21 0 1 6 10 17 2 3 4 8 9 12 14 15 18 20]
1	:invoke	:broadcast	22
1	:ok	:broadcast	22
2	:invoke	:read	nil
2	:ok	:read	[2 10 11 16 22 3 4 5 7 12 14 15 20 0 6 13 19 21 1 8 9 17 18]
3	:invoke	:broadcast	23
3	:ok	:broadcast	23
4	:invoke	:read	nil
4	:ok	:read	[9 13 15 19 20 22 0 1 3 4 6 12 16 17 18 21 2 5 23 10 11 14 7 8]
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
0	:invoke	:read	nil
0	:ok	:read	[13 19 21 17 22 0 1 6 10 9 12 14 15 2 3 4 8 18 20 24 23 5 7 11 16]
